Idtram,Tramite,Secretaria,Dependencia,Domicilio,TraPersona,Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,nivel_digitalizacion,TraResolucionesFavorables,TraResolucionesNegativas,Porcentaje_Efectividad,TraCosto,visitas_totales,Visitas RUTS,Indice_Esfuerzo_A
10975.0,Por expedición de primeros y segundos testimonios,Secretaría de Gobierno,Dirección General del Archivo General de Notarías,Calle 517 Centro 42000 Pachuca De Soto Pachuca De Soto,Ambos,22864.51619047619,1,0,1,0,0,0.0,1,2871.0670103092784,83.0,-1.5518339845941673
1583.0,Inscripción UPE,Secretaría de Educación Pública,Universidad Politécnica de la Energía,Carretera S/N Ejido de Zaragoza 42820 San Miguel Vindho Tula De Allende,Social,30.0,1,3,1,156,0,100.0,1,488.0,1296.0,-1.4003246969859782
10095.0,Financiamiento para Estudios de Nivel Superior,Secretaría de Educación Pública,Instituto Hidalguense de Financiamiento a la Educación Superior,Calle 100 Lomas Residencial Pachuca 42094 Pachuca De Soto Pachuca De Soto,Social,2880.0,1,5,1,155,0,100.0,1,2871.0670103092784,740.0,-1.3782000118246476
585.0,Talleres artísticos especializados del Centro de las Artes de Hidalgo.,Secretaría de Cultura,Consejo Estatal para la Cultura y las Artes de Hidalgo,Calle S/N Centro 42000 Pachuca De Soto Pachuca De Soto,Social,14400.0,0,0,1,0,0,0.0,1,1879.0,1351.0,-1.5125209166632032
5525.0,Expedición de Certificados Bachillerato del Estado de Hidalgo,Secretaría de Educación Pública,Bachillerato del Estado de Hidalgo,Circuito Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,30.0,0,2,1,139,0,100.0,1,1486.0,13709.0,-1.4152377778953988
7973.0,Equivalencia de Estudios de tipo Superior,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 Ex Hacienda La Concepción 42186 San Juan Tilcuautla San Agustín Tlaxiaca,Social,7200.0,1,5,12,133,0,100.0,1,587.0,3305.4179357022,9.538847369787462
7587.0,Acreditación de la Lengua Extranjera ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,"Calle sin numero El Saucillo Huichapan, Hgo. 42411 Huichapan Huichapan",Social,34560.0,0,1,1,110,0,100.0,1,358.0,194.0,-1.5832294003495115
8751.0,"Validación de trabajos con maquinaria pesada, para su ejecución mediante cuotas de recuperación.",Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Centro Estatal de Maquinaria para el Desarrollo,Calle 102 Rancho San Cayetano 42186 San Fernando Mineral De La Reforma,Social,10080.0,1,0,1,104,0,100.0,0,106.0,211.0,-1.5183973602720873
669.0,Cambio de nombre del titular de contrato de agua potable.,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión de Agua y Alcantarillado del Sistema Valle del Mezquital,Calle 27 Segunda Demarcación 42660 Tepatepec Francisco I. Madero,Social,22864.51619047619,1,1,1,39,1,97.5,1,1151.0,39.0,-1.534552083570458
5526.0,Expedición de Historial Académico Bachillerato del Estado de Hidalgo,Secretaría de Educación Pública,Bachillerato del Estado de Hidalgo,Circuito Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,30.0,0,1,1,64,0,100.0,1,865.0,692.0,-1.4325196789191086
8373.0,Constitución de Sociedades Cooperativas y Sociedades de Responsabilidad Limitada Microindustrial o Artesanal.,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,Camino 305 Zona Plateada 42084 Pachuca De Soto Pachuca De Soto,Empresarial,15.0,1,3,1,39,0,100.0,0,872.0,1695.0,-1.422621933882192
1128.0,Autorizaciones provisionales para profesionistas,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 Circuito Ex Hacienda La Concepción 42186 San Juan Tilcuautla San Agustín Tlaxiaca,Social,60.0,2,9,2,24,0,100.0,1,5300.0,2807.0,-0.30496009775322364
9950.0,"Titulación Nivel Licenciatura, Grado Académico Maestría y Especialidad UNIDEH.",Secretaría de Educación Pública,Universidad Digital del Estado de Hidalgo,Boulevard Mza. 10 Santa Catarina 42163 San Miguel Tornacuxtla San Agustín Tlaxiaca,Social,30.0,0,4,1,50,0,100.0,1,8.0,306.0,-1.38067397584798
1541.0,Refrendo anual de registro de perito valuador,Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,172800.0,2,2,1,0,0,0.0,1,779.0,305.0,-2.1740477775659315
4808.0,Becas Institucionales UPMH,Secretaría de Educación Pública,Universidad Politécnica Metropolitana de Hidalgo,Boulevard 1009 San Javier 43860 Tolcayuca Tolcayuca,Social,87840.0,0,2,1,46,0,100.0,0,816.0,444.0,-1.8208562219918771
1690.0,Vinculación al Servicio Social y Prácticas Profesionales,Oficialía Mayor,Oficialía Mayor,Avenida 100 A Centro 42000 Pachuca De Soto Pachuca De Soto,Social,7200.0,1,1,1,226,0,100.0,0,3233.0,6018.0,-1.4885454042898034
6614.0,Ficha para Examen de Admisión UPP,Secretaría de Educación Pública,Universidad Politécnica de Pachuca,Carretera S/N Santa Bárbara 43830 Zempoala Zempoala,Social,80.0,0,2,9,281,250,52.91902072,1,1039.0,4524.0,6.537927602201952
7969.0,Expedición de Credencial Escolar Bachillerato del Estado de Hidalgo,Secretaría de Educación Pública,Bachillerato del Estado de Hidalgo,Circuito Lote 17 San Juan Tilcuautla 42160 San Juan Tilcuautla San Agustín Tlaxiaca,Social,30.0,0,1,1,41,0,100.0,1,381.0,687.0,-1.4325196789191086
10078.0,Inscripción registro de perito Topográfo (Catastral),Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,172800.0,2,1,1,0,0,0.0,1,2871.0670103092784,836.0,-2.191329678589641
682.0,Consulta Documental en temas de Población,Secretaría de Gobierno,Consejo Estatal de Población,Calle 308 Periodistas 42060 Pachuca De Soto Pachuca De Soto,Social,1440.0,0,1,1,23,0,100.0,0,375.0,4.0,-1.4610364742583664
1448.0,Atención jurídica en materia familiar.,Secretaría de Gobierno,Centro de Justicia Para Mujeres,Calle 118 San Carlos 42084 Pachuca De Soto Pachuca De Soto,Social,50.0,0,0,1,0,0,0.0,0,2691.0,3758.0,-1.472251577923598
8260.0,Historial Académico UPH,Secretaría de Educación Pública,Universidad Politécnica de Huejutla,Calle S/N Tepoxtequito 43000 Huejutla De Reyes Huejutla De Reyes,Social,30.0,0,1,2,100,0,100.0,1,81.0,66.0,-0.43834672764183846
626.0,Información de Predios con Potencial para el Desarrollo de Parques Industriales.,Secretaría de Desarrollo Económico,Corporación de Fomento de Infraestructura Industrial,Carretera S/N Las Colonias 42083 Pachuca De Soto Pachuca De Soto,Empresarial,22864.51619047619,0,0,1,0,0,0.0,0,472.0,210.0,-1.5718278704123347
10600.0,Constancia de Estudios (CEH),Secretaría de Educación Pública,Colegio del Estado de Hidalgo,Boulevard 3 Circuito de la Concepción 42162 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,7200.0,1,0,1,10,0,100.0,1,2871.0670103092784,74.0,-1.483464599381057
10617.0,"Capacitaciones, platicas o talleres sobre el cuidado y la conservación de la biodiversidad",Secretaría de Medio Ambiente y Recursos Naturales,Comisión Estatal de Biodiversidad de Hidalgo,Boulevard 2005 Coscotitlán 42064 Pachuca De Soto Pachuca De Soto,Ambos,1440.0,1,0,1,2,0,100.0,0,2871.0670103092784,266.0,-1.4806871953963652
8954.0,Estudio de prefactibilidad en polígonos para proyectos energéticos.,Secretaría de Desarrollo Económico,Agencia Estatal de Energía de Hidalgo,Boulevard 222 Zona Plateada 42084 Pachuca De Soto Pachuca De Soto,Ambos,36000.0,1,3,1,5,0,100.0,1,371.0,226.0,-1.5573194458956678
7534.0,Servicios de Equinoterapia UPP,Secretaría de Educación Pública,Universidad Politécnica de Pachuca,Ampliación S/N Santa Barbara 43830 Rancho Luna Zempoala,Social,60.0,0,3,1,3,0,100.0,1,503.0,727.0,-1.3980868149441739
1450.0,"Atención psicológica a mujeres en situación de violencia de género y, en su caso, a sus hijas e hijos menores de edad.",Secretaría de Gobierno,Centro de Justicia Para Mujeres,Calle 118 San Carlos 42084 Pachuca De Soto Pachuca De Soto,Social,50.0,0,0,1,0,0,0.0,0,1364.0,1005.0,-1.472251577923598
7386.0,Sanitarios con Biodigestor Para Población Indígena,Organismos No Sectorizados,Comisión Estatal para el Desarrollo Sostenible de los Pueblos Indígenas (CEDSPI),Calle 301 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,1,3,1,22,0,100.0,0,549.0,308.0,-1.5223509874554948
1383.0,Revalidación de Estudios de tipo Superior,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 Ex Hacienda La Concepción 42186 San Juan Tilcuautla San Agustín Tlaxiaca,Social,11520.0,1,5,12,9,0,100.0,1,542.0,1005.0,9.5199922873496
9885.0,Arrendamiento de salas y espacios en el Parque Científico y Tecnológico de Hidalgo (PCYTH),Organismos No Sectorizados,"Consejo de Ciencia, Tecnología e Innovación de Hidalgo (CITNOVA)",Boulevard 3 La Concepción 42162 San Agustín Tlaxiaca San Agustín Tlaxiaca,Ambos,1440.0,0,0,1,9,9,50.0,1,4.0,165.0,-1.45595566934962
1447.0,Atención jurídica en materia penal.,Secretaría de Gobierno,Centro de Justicia Para Mujeres,Calle 118 San Carlos 42084 Pachuca De Soto Pachuca De Soto,Social,50.0,0,0,1,0,0,0.0,0,1588.0,3305.4179357022,-1.472251577923598
7643.0,Titulación Nivel Posgrado (CEH),Secretaría de Educación Pública,Colegio del Estado de Hidalgo,Boulevard 3 De la Concepción 42162 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,345600.0,1,0,1,7,0,100.0,1,460.0,201.0,-2.960446057013502
10619.0,Monitoreo y opiniones técnica en materia de Biodiversidad,Secretaría de Medio Ambiente y Recursos Naturales,Comisión Estatal de Biodiversidad de Hidalgo,Boulevard 2005 Coscotitlán 42064 Pachuca De Soto Pachuca De Soto,Ambos,1440.0,1,0,1,4,0,100.0,0,2871.0670103092784,42.0,-1.4806871953963652
615.0,Asesoría para la Inversión de Desarrollos Industriales Específicamente en Parques Industriales y Logísticos.,Secretaría de Desarrollo Económico,Corporación de Fomento de Infraestructura Industrial,Carretera S/N Las Colonias 42083 Pachuca De Soto Pachuca De Soto,Empresarial,22864.51619047619,0,0,1,0,0,0.0,0,682.0,418.0,-1.5718278704123347
7583.0,Dictamen de Convalidación ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,"Calle sin numero El Saucillo Huichapan, Hgo. 42411 Huichapan Huichapan",Social,15840.0,1,4,1,3,0,100.0,1,204.0,156.0,-1.4520471601619402
11098.0,Certificado Parcial de Estudios (CEH),Secretaría de Educación Pública,Colegio del Estado de Hidalgo,Boulevard 3 Circuito de la Concepción 42162 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,7200.0,1,0,1,10,0,100.0,1,2871.0670103092784,62.0,-1.483464599381057
10616.0,Jardines Polinizadores ó farmacias vivientes,Secretaría de Medio Ambiente y Recursos Naturales,Comisión Estatal de Biodiversidad de Hidalgo,Calle 2005 Coscotitlán 42064 Pachuca De Soto Pachuca De Soto,Ambos,1440.0,1,0,2,2,0,100.0,0,2871.0670103092784,206.0,-0.4865142441190952
426.0,Asesoría y Capacitación en Materia de Contraloría Social,Secretaría de Contraloría,Secretaría de Controlaría,Carretera Lote 4-B Fracción I Ex Hacienda La Concepción 42162 San Juan Tilcuautla San Agustín Tlaxiaca,Social,22864.51619047619,0,0,1,0,0,0.0,0,1558.0,1167.0,-1.5718278704123347
462.0,Centros de Atención Infantil (CAI),Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 104 Ex. Hacienda de Guadalupe 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,6,1,6299,0,100.0,0,2785.0,9358.0,-1.4681364642700767
499.0,Registro de Organizaciones de la Sociedad Civil de Asistencia Social,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 15 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,4,4,1,2592,0,100.0,0,1580.0,2041.0,-1.5121755467746514
554.0,Servicio Social DIF,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,2,1,822,0,100.0,0,867.0,1009.0,-1.5372640683649152
925.0,Prevención Social de la Violencia y la Delincuencia.,Secretaría de Seguridad Pública,Secretaría de Seguridad Pública,Calle S/N Fraccionamiento Colosio II 42039 Pachuca De Soto Pachuca De Soto,Ambos,8640.0,1,1,1,294,0,100.0,0,1101.0,1837.0,-1.4948304317690906
1177.0,Renovación anual del registro estatal de consultores en materia de protección civil,Secretaría de Gobierno,Subsecretaría de Protección Civil y Gestión de Riesgos,Calle 903 Revolución 42060 Pachuca De Soto Pachuca De Soto,Ambos,43200.0,0,0,1,0,0,0.0,1,1304.0,559.0,-1.638221466248943
1261.0,"Por la Suscripción al Periódico Oficial, por ejercicio fiscal vigente.",Secretaría de Gobierno,Secretaría de Gobierno,Calle 517 Centro 42000 Pachuca De Soto Pachuca De Soto,Ambos,480.0,0,0,1,10,0,100.0,1,621.0,250.0,-1.4517656510300954
1301.0,Expedición de Registro de Personal Docente de instituciones particulares de educación superior,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 Ex Hacienda La Concepción 42186 San Juan Tilcuautla San Agustín Tlaxiaca,Empresarial,14400.0,1,4,12,816,0,100.0,1,3223.0,3750.0,9.490140331367314
1477.0,Casa de la Mujer Hidalguense,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 103 Colosio I 42088 Pachuca De Soto Pachuca De Soto,Social,180.0,0,4,1,6701,0,100.0,0,7831.0,4658.0,-1.4036913721428619
1481.0,"Reporte de violencia o maltrato en contra de Niñas, Niños y Adolescentes",Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 118 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,0,1,7955,0,100.0,0,5817.0,8564.0,-1.5718278704123347
1776.0,Autorización Para el Uso y Aprovechamiento del Derecho de Vía Estatal,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard No. 1120 Villa Aquiles Serdan 42030 Pachuca De Soto Pachuca De Soto,Ambos,35.0,1,7,1,50,8,86.20689655,1,2554.0,1680.0,-1.3312189159032206
1777.0,Expedición de Oficio de Afectación o no Afectación del Derecho de Vía,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard No. 1120 Villa Aquiles Serdan 42000 Pachuca De Soto Pachuca De Soto,Ambos,25.0,1,2,1,52,0,100.0,0,534.0,831.0,-1.4399474809300632
1778.0,Expedición de Oficio de Afectación de Vialidades y Señalamiento por Accidentes,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard No. 1120 Villa Aquiles Serdan 42030 Pachuca De Soto Pachuca De Soto,Ambos,20.0,1,2,1,45,23,66.17647059,1,843.0,1770.0,-1.4175629519855262
4856.0,Expedición Tarjeta Preferente Tuzobús para Personas con Discapacidad,Secretaría de Movilidad y Transporte,Sistema de Transporte Masivo de Hidalgo,Calle S/N Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,20.0,1,2,1,129,0,100.0,1,1265.0,920.0,-1.4175629519855262
5572.0,"Por la certificación, expedición y entrega de un ejemplar del Periódico Oficial del Estado.",Secretaría de Gobierno,Secretaría de Gobierno,Calle 517 Centro 42000 Pachuca De Soto Pachuca De Soto,Ambos,480.0,0,0,9,120,2,98.36065574,1,705.0,138.0,6.501617959188066
6583.0,Devolución Vehículos Recuperados,Procuraduría General de Justicia,Procuraduría General de Justicia,Calle Km 84.5 SPAUAH 42083 Pachuca De Soto Pachuca De Soto,Ambos,4320.0,0,5,3,0,0,0.0,0,5565.0,7102.0,0.5838669774324375
6717.0,Convocatoria del Instituto de Formación Profesional,Secretaría de Seguridad Pública,Secretaría de Seguridad Pública,Carretera Km. 0+500 San José Palma Gorda 42188 San José Palma Gorda Mineral De La Reforma,Social,64800.0,3,15,1,177,238,42.65060241,0,26668.0,20368.0,-1.5027375293579264
392.0,Inscripción al Padrón de Contratistas (Persona Moral),Secretaría de Contraloría,Secretaría de Controlaría,"Carretera 0 Venta Prieta, Ex Centro Minero 42083 Pachuca De Soto Pachuca De Soto",Empresarial,21600.0,0,0,1,0,0,0.0,1,12559.0,21436.0,-1.5439460540596377
406.0,Inscripción al Padrón de Contratistas (Persona Física),Secretaría de Contraloría,Secretaría de Controlaría,"Carretera 0 Venta Prieta, Ex Centro Minero 42083 Pachuca De Soto Pachuca De Soto",Empresarial,22864.51619047619,0,0,1,0,0,0.0,1,15072.0,13991.0,-1.5494651644798785
409.0,Revalidación del Registro de Contratistas (Persona Moral),Secretaría de Contraloría,Secretaría de Controlaría,"Carretera 301 Venta Prieta, Ex Centro Minero 42083 Pachuca De Soto Pachuca De Soto",Empresarial,22864.51619047619,0,0,1,0,0,0.0,1,9847.0,3496.0,-1.5494651644798785
412.0,Revalidación del Registro de Contratistas (Persona Física),Secretaría de Contraloría,Secretaría de Controlaría,"Carretera 0 Venta Prieta, Ex Centro Minero 42083 Pachuca De Soto Pachuca De Soto",Empresarial,21600.0,0,0,1,0,0,0.0,1,6835.0,4580.0,-1.5439460540596377
430.0,Prestación de servicios del Complejo Deportivo Revolución Mexicana del Instituto Hidalguense del Deporte,Secretaría de Educación Pública,Instituto Hidalguense del Deporte,Calle - Periodistas 42060 Pachuca De Soto Pachuca De Soto,Social,10.0,3,3,2,1500,200,88.23529412,1,5798.0,6429.0,-0.4108020938889621
435.0,Caja general del Sistema DIF Hidalgo,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,10.0,0,0,1,1315,0,100.0,0,878.0,919.0,-1.4720769938269513
440.0,Capacitar con temas gerontológicos a los enlaces y/o personas que estén al frente de grupos de personas adultas mayores de los diferentes DIF Municipales.,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,7200.0,0,1,1,1204,0,100.0,0,2008.0,215.0,-1.4861765841755148
470.0,Centros de Desarrollo Comunitario Urbanos (CDC),Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 600 Morelos 42040 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,0,1,854,0,100.0,0,613.0,1293.0,-1.5718278704123347
475.0,"Acompañamiento, asistencia y seguimiento de proyectos de inversión",Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,Camino 305 Zona Plateada 42084 Pachuca De Soto Pachuca De Soto,Empresarial,60.0,1,0,3,65,0,100.0,0,1028.0,550.0,0.5136818584924919
476.0,Comercialización de prendas no desempeñadas,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 104 El Palmar 42030 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,0,1,353,0,100.0,0,709.0,939.0,-1.5718278704123347
482.0,Credencialización para Personas con Discapacidad Permanente,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Boulevard S/N El Palmar 42088 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,3,1,8408,0,100.0,0,1137.0,4.0,-1.5199821673412057
484.0,"Apoyo con Estudios de gabinete, laboratorio y medicamentos",Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,1,1,259,0,100.0,0,906.0,985.0,-1.5545459693886252
489.0,Apoyo de Gastos Funerarios,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,3,1,612,0,100.0,0,532.0,756.0,-1.5199821673412057
