Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,TraCosto,nivel_digitalizacion
3.5969211316695833,-1.0,0.0,0.0,0.0
-0.1884351957380508,1.0,0.5,0.0,0.0
0.8126603577255426,0.0,-0.5,0.0,0.0
0.8126603577255426,0.0,-0.5,0.0,0.0
0.8126603577255426,-1.0,-1.0,0.0,2.0
0.8126603577255426,0.0,-0.5,0.0,0.0
0.8126603577255426,0.0,0.5,0.0,0.0
16.848735827294362,0.0,1.5,0.0,0.0
1.0727659515505774,0.0,1.0,0.0,0.0
7.383153901848092,0.0,0.5,0.0,0.0
0.8126603577255426,-1.0,0.5,-1.0,0.0
1.325181469562478,1.0,-0.5,-1.0,0.0
1.703804746580329,-1.0,-1.0,0.0,0.0
-0.18799697435261345,0.0,-0.5,0.0,0.0
0.1262077590059503,0.0,5.0,0.0,0.0
-0.18668231019630147,-1.0,-0.5,0.0,0.0
-0.18668231019630147,-1.0,-1.0,-1.0,0.0
-0.12533131623507562,0.0,0.5,0.0,0.0
-0.18799697435261345,0.0,1.0,0.0,0.0
11.1693866720266,-1.0,-0.5,-1.0,0.0
0.7572465540357017,-1.0,-1.0,-1.0,0.0
-0.18799697435261345,0.0,0.0,0.0,0.0
-0.18733964227445746,0.0,-0.5,-1.0,0.0
-0.18799697435261345,1.0,2.5,0.0,0.0
-0.1871205315817388,-1.0,-1.0,-1.0,0.0
-0.18865430643076944,0.0,-1.0,0.0,0.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
0.8126603577255426,1.0,-1.0,0.0,0.0
0.7572465540357017,0.0,1.0,0.0,0.0
1.703804746580329,-1.0,-0.5,-1.0,0.0
0.7572465540357017,0.0,0.0,-1.0,1.0
-0.1262077590059503,1.0,5.5,0.0,0.0
-0.1262077590059503,0.0,3.5,0.0,0.0
0.31551939751487573,-1.0,-1.0,-1.0,0.0
-0.18799697435261345,-1.0,1.5,0.0,0.0
-0.18799697435261345,0.0,-0.5,0.0,1.0
-0.18799697435261345,-1.0,-0.5,0.0,0.0
1.703804746580329,-1.0,0.0,0.0,0.0
3.5969211316695833,0.0,2.5,0.0,1.0
7.383153901848092,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.0,0.0,0.0
0.06310387950297515,0.0,0.5,0.0,11.0
0.6310387950297515,2.0,0.0,0.0,1.0
-0.1884351957380508,0.0,0.0,-1.0,1.0
0.7572465540357017,0.0,0.0,-1.0,11.0
1.8931163850892543,-1.0,-0.5,-1.0,11.0
0.441727156520826,0.0,1.5,-1.0,1.0
-0.1262077590059503,0.0,-0.5,-1.0,1.0
-0.1262077590059503,0.0,-0.5,-1.0,1.0
-0.18799697435261345,0.0,-0.5,0.0,0.0
0.0,-1.0,-0.5,0.0,0.0
3.5969211316695833,0.0,0.0,0.0,0.0
0.8126603577255426,-1.0,-1.0,0.0,0.0
-0.18799697435261345,0.0,0.5,0.0,0.0
-0.18799697435261345,-1.0,2.0,0.0,0.0
-0.1884351957380508,0.0,-0.5,0.0,0.0
-0.1884351957380508,0.0,-0.5,0.0,0.0
-0.1884351957380508,0.0,-0.5,0.0,0.0
-0.1882160850453321,-1.0,-1.0,0.0,1.0
1.1989737105565277,1.0,1.5,0.0,8.0
0.0,0.0,0.5,0.0,0.0
0.8126603577255426,0.0,4.0,0.0,0.0
0.441727156520826,0.0,-1.0,-1.0,0.0
-0.1884351957380508,-1.0,2.0,0.0,0.0
-0.1262077590059503,1.0,0.0,-1.0,0.0
-0.1840529818836775,1.0,2.0,-1.0,0.0
0.441727156520826,0.0,0.0,-1.0,0.0
-0.1884351957380508,1.0,-0.5,-1.0,0.0
-0.1884351957380508,1.0,-0.5,-1.0,0.0
3.5969211316695833,0.0,-1.0,-1.0,0.0
-0.18668231019630147,1.0,0.0,-1.0,0.0
-0.1884351957380508,0.0,1.5,-1.0,2.0
-0.1884351957380508,1.0,3.0,0.0,0.0
-0.1884351957380508,0.0,0.0,0.0,0.0
-0.1884351957380508,1.0,-0.5,0.0,8.0
-0.1884351957380508,0.0,0.5,0.0,0.0
-0.1262077590059503,0.0,0.5,0.0,0.0
-0.1262077590059503,0.0,-0.5,-1.0,2.0
-0.1262077590059503,-1.0,-0.5,0.0,1.0
1.766908626083304,0.0,1.0,0.0,8.0
-0.06310387950297515,-1.0,0.5,0.0,8.0
0.8126603577255426,0.0,1.5,0.0,0.0
0.8126603577255426,0.0,-0.5,0.0,0.0
0.8126603577255426,0.0,0.0,0.0,0.0
-0.18668231019630147,0.0,-1.0,-1.0,0.0
0.8126603577255426,0.0,-1.0,-1.0,0.0
-0.1888734171234881,0.0,0.5,0.0,0.0
-0.1888734171234881,0.0,-0.5,0.0,0.0
-0.18799697435261345,2.0,2.0,0.0,0.0
0.8126603577255426,-1.0,0.5,-1.0,0.0
-0.18931163850892543,-1.0,-1.0,-1.0,0.0
0.8126603577255426,-1.0,-1.0,0.0,0.0
1.9562202645922295,-1.0,-0.5,0.0,0.0
0.7572465540357017,-1.0,-1.0,0.0,0.0
-0.1840529818836775,2.0,-1.0,-1.0,0.0
-0.18733964227445746,5.0,-1.0,-1.0,0.0
-0.1262077590059503,-1.0,0.5,0.0,10.0
-0.1262077590059503,-1.0,-0.5,0.0,10.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
0.1262077590059503,-1.0,-1.0,-1.0,0.0
0.8126603577255426,-1.0,-1.0,0.0,0.0
0.8126603577255426,-1.0,1.0,0.0,0.0
0.8126603577255426,-1.0,-0.5,0.0,0.0
0.0,-1.0,0.5,0.0,8.0
0.37862327701785087,-1.0,0.5,0.0,8.0
0.8126603577255426,-1.0,-0.5,0.0,0.0
0.8126603577255426,-1.0,-0.5,0.0,0.0
0.1262077590059503,-1.0,-0.5,0.0,0.0
-0.1262077590059503,-1.0,-0.5,0.0,0.0
11.1693866720266,-1.0,0.5,0.0,1.0
-0.1888734171234881,0.0,-1.0,0.0,0.0
0.0,-1.0,-0.5,0.0,0.0
-0.18799697435261345,-1.0,0.0,0.0,0.0
-0.1884351957380508,-1.0,2.0,0.0,0.0
0.7572465540357017,-1.0,2.0,0.0,0.0
-0.18799697435261345,0.0,0.0,0.0,1.0
-0.06310387950297515,1.0,0.0,0.0,0.0
-0.1888734171234881,0.0,0.5,0.0,0.0
-0.18865430643076944,-1.0,0.5,0.0,0.0
-0.18865430643076944,-1.0,0.5,0.0,0.0
-0.06310387950297515,1.0,2.0,0.0,8.0
0.7572465540357017,1.0,0.0,0.0,0.0
